team_id,name,class,region,reference_class,reference_region,state_rank,prior_record,snapshot_record,games_counted,cutoff,ledger_status,internal_consistency,external_verification,source_links,correction_made,unresolved_issue
tupelo,Tupelo High School,7A,1,7A,1,1,2-0,3-0,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,Intro now states rank (unchanged) and rating (+3.1) separately; Sep 11 game marked under review pending the Houston listing check.,OPPONENT_LISTING_UNDER_REVIEW
florence,Florence High School,5A,2,5A,2,137,0-2,0-3,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
mooreville,Mooreville High School,4A,2,4A,2,138,1-1,2-1,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
union,Union High School,3A,5,3A,5,139,1-1,1-2,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
st-patrick,St. Patrick,3A,8,3A,8,140,1-1,2-1,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
northeast-lauderdale,Northeast Lauderdale High School,4A,5,4A,5,141,1-1,1-2,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
ripley,Ripley High School,4A,3,4A,3,142,1-1,1-2,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
st-stanislaus,St. Stanislaus,3A,8,3A,8,143,1-1,2-1,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
lake,Lake High School,2A,5,2A,5,144,1-1,1-1,2,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
provine,Provine High School,5A,2,5A,2,145,0-2,0-3,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
wilkinson-county,Wilkinson County High,2A,7,2A,7,146,1-1,1-1,2,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
south-delta,South Delta High School,1A,6,1A,6,147,2-0,2-1,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
west-lauderdale,West Lauderdale High School,4A,5,4A,5,148,0-2,0-3,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
pelahatchie,Pelahatchie Attendance Center,2A,5,2A,5,149,1-1,1-2,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
pisgah,Pisgah High School,3A,5,3A,5,150,1-1,2-1,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
j-z-george,J Z George High School,2A,3,2A,3,151,2-0,2-1,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
callaway,Callaway High School,6A,2,6A,2,152,1-1,1-2,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
newton-county,Newton County High School,4A,5,4A,5,153,0-2,0-3,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
smithville,Smithville High School,1A,1,1A,1,154,1-1,2-1,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
south-jones,South Jones High School,5A,3,5A,3,155,1-1,1-2,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
myrtle,Myrtle Attendance Center,2A,2,2A,2,156,1-1,1-1,2,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
yazoo-county,Yazoo County High School,3A,3,3A,3,157,1-1,2-1,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
north-panola,North Panola High School,3A,2,3A,2,158,0-2,0-3,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
mcadams,McAdams Attendance Center,1A,5,1A,5,159,1-1,2-1,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
hatley,Hatley High School,2A,1,2A,1,160,2-0,2-1,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
shaw,Shaw High School,1A,6,1A,6,161,1-1,1-2,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
lawrence-county,Lawrence County High School,4A,7,4A,7,162,0-2,0-3,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
mantachie,Mantachie Attendance Center,3A,1,3A,1,163,1-1,2-1,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
ethel,Ethel Attendance Center,1A,5,1A,5,164,1-1,1-2,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
bay-springs,Bay Springs High School,2A,6,2A,6,165,1-1,2-1,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
loyd-star,Loyd Star School,2A,7,2A,7,166,1-1,2-1,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
alcorn-central,Alcorn Central High School,3A,1,3A,1,167,1-1,1-2,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
coffeeville,Coffeeville High School,1A,4,1A,4,168,1-1,1-2,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
saltillo,Saltillo High School,6A,1,6A,1,169,0-2,0-3,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
enterprise-brookhaven,Enterprise (Brookhaven),2A,7,2A,7,170,2-0,2-1,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
nanih-waiya,Nanih Waiya Attendance Center,1A,5,1A,5,171,1-1,2-1,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
moss-point,Moss Point High School,4A,8,4A,8,172,0-2,0-3,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
jim-hill,Jim Hill High School,6A,3,6A,3,173,1-1,1-2,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
tylertown,Tylertown High School,3A,8,3A,8,174,1-1,1-2,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
walnut,Walnut Attendance Center,2A,1,2A,1,175,1-1,2-1,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
raymond,Raymond High School,4A,6,4A,6,176,1-1,1-2,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
columbus,Columbus High School,5A,1,5A,1,177,0-2,0-3,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
west-marion,West Marion High School,3A,8,3A,8,178,0-2,1-2,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
quitman,Quitman High School,3A,5,3A,5,179,0-2,1-2,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
okolona,Okolona High School,1A,3,1A,3,180,0-2,0-3,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
holly-springs,Holly Springs High School,3A,2,3A,2,181,2-0,2-1,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
south-pontotoc,South Pontotoc High School,4A,1,4A,1,182,0-2,0-3,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
resurrection,Resurrection,1A,8,1A,8,183,0-1-1,0-2-1,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
yazoo-city,Yazoo City High School,4A,4,4A,4,184,0-1,0-2,2,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
northeast-jones,Northeast Jones High School,5A,4,5A,4,185,0-2,1-2,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
sebastopol,Sebastopol Attendance Center,1A,5,1A,5,186,1-1,1-2,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
puckett,Puckett Attendance Center,2A,5,2A,5,187,1-1,2-1,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
philadelphia,Philadelphia High School,2A,4,2A,4,188,0-2,0-3,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
nettleton,Nettleton High School,3A,4,3A,4,189,0-2,0-3,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
amanda-elzy,Amanda Elzy High School,3A,3,3A,3,190,0-2,0-3,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
coahoma-county,Coahoma County Jr/Sr High School,3A,2,3A,2,191,0-2,1-2,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
byhalia,Byhalia High School (9-12),4A,3,4A,3,192,1-1,2-1,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
noxapater,Noxapater Attendance Center,1A,5,1A,5,193,1-1,1-2,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
french-camp,French Camp,1A,4,1A,4,194,0-2,1-2,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
lumberton,Lumberton High School,1A,8,1A,8,195,1-1,1-2,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
west-bolivar,West Bolivar High School,1A,6,1A,6,196,1-1,1-2,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
west-tallahatchie,West Tallahatchie High School,1A,4,1A,4,197,1-1,1-2,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
newton,Newton High School,2A,5,2A,5,198,1-1,1-2,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
richton,Richton High School,1A,8,1A,8,199,1-1,1-2,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
leland,Leland High School,2A,3,2A,3,200,0-2,1-2,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
taylorsville,Taylorsville Attendance Center,1A,8,1A,8,201,0-2,0-3,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
north-forrest,North Forrest High School,2A,8,2A,8,202,0-2,0-3,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
hamilton,Hamilton High School,2A,1,2A,1,203,0-2,0-3,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
forest-hill,Forest Hill High School,6A,3,6A,3,204,0-2,0-3,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
east-union,East Union Attendance Center,2A,2,2A,2,205,0-2,1-2,3,2026-09-15T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
